img_path,img_name,NoDamage,Crack,Efflorescence,Rust,Spalling,BarsExposed,CLASSES_STRING,CLASSES_N,split_type,name
dacl1k/dacl1k/v1/06_000385.jpg,06_000385.jpg,0,1,1,1,1,0,CESR,4,test,dacl1k
dacl1k/dacl1k/v1/16_000086.jpg,16_000086.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000075.jpg,16_000075.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000087.jpg,16_000087.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000080.jpg,16_000080.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/06_000410.jpg,06_000410.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000261.jpg,16_000261.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000167.jpg,16_000167.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001175.jpg,14_001175.jpg,0,0,1,1,1,0,ESR,3,test,dacl1k
dacl1k/dacl1k/v1/14_000059.jpg,14_000059.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001491.jpg,14_001491.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001690.jpg,14_001690.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001494.jpg,14_001494.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001927.jpg,14_001927.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/16_000073.jpg,16_000073.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_001511.jpg,14_001511.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_000124.jpg,14_000124.jpg,0,1,0,1,1,0,CSR,3,test,dacl1k
dacl1k/dacl1k/v1/14_000085.jpg,14_000085.jpg,0,1,0,1,1,1,BCSR,4,test,dacl1k
dacl1k/dacl1k/v1/14_001135.jpg,14_001135.jpg,0,1,0,1,1,1,BCSR,4,test,dacl1k
dacl1k/dacl1k/v1/16_000144.jpg,16_000144.jpg,0,1,0,1,1,1,BCSR,4,test,dacl1k
dacl1k/dacl1k/v1/16_000322.jpg,16_000322.jpg,0,0,0,0,1,1,BS,2,test,dacl1k
dacl1k/dacl1k/v1/16_000053.jpg,16_000053.jpg,0,0,0,0,1,1,BS,2,test,dacl1k
dacl1k/dacl1k/v1/16_000054.jpg,16_000054.jpg,0,0,0,0,1,1,BS,2,test,dacl1k
dacl1k/dacl1k/v1/16_000333.jpg,16_000333.jpg,0,0,0,0,1,1,BS,2,test,dacl1k
dacl1k/dacl1k/v1/16_000068.jpg,16_000068.jpg,0,0,1,0,0,1,BE,2,test,dacl1k
